Chromosome,Start,End,Type,Family,GeneID
3,5730213,5730226,DNA/PIF-Harbinger,rnd-2_family-192,
3,5730299,5730362,DNA/PIF-Harbinger,rnd-2_family-192,
3,5732840,5733001,DNA/PIF-Harbinger,rnd-2_family-192,
3,5746540,5746668,DNA/PIF-Harbinger,rnd-2_family-192,
3,5798489,5798564,DNA/PIF-Harbinger,rnd-2_family-192,
3,5811889,5812062,DNA/PIF-Harbinger,rnd-2_family-192,
3,6022755,6022885,DNA/PIF-Harbinger,rnd-2_family-192,
3,6284397,6284434,DNA/PIF-Harbinger,rnd-2_family-192,
3,6327393,6327621,DNA/PIF-Harbinger,rnd-2_family-192,
3,6327393,6327488,DNA/PIF-Harbinger,rnd-2_family-192,
3,6327609,6327621,DNA/PIF-Harbinger,rnd-2_family-192,
3,252025,252234,DNA/hAT-Ac,rnd-1_family-8,
3,297668,297826,DNA/hAT-Ac,rnd-1_family-8,
3,372149,372227,DNA/hAT-Ac,rnd-1_family-8,
3,404414,404510,DNA/hAT-Ac,rnd-1_family-8,
3,541087,541259,DNA/hAT-Ac,rnd-1_family-8,
3,581540,581707,DNA/hAT-Ac,rnd-1_family-8,
3,746749,746833,DNA/hAT-Ac,rnd-1_family-8,
3,796763,796851,DNA/hAT-Ac,rnd-1_family-8,
3,937815,937949,DNA/hAT-Ac,rnd-1_family-8,
3,980716,980877,DNA/hAT-Ac,rnd-1_family-8,
3,1085456,1085534,DNA/hAT-Ac,rnd-1_family-8,
3,1090971,1091184,DNA/hAT-Ac,rnd-1_family-8,
3,1127451,1127722,DNA/hAT-Ac,rnd-1_family-8,
3,1188170,1188288,DNA/hAT-Ac,rnd-1_family-8,
3,1193525,1193792,DNA/hAT-Ac,rnd-1_family-8,
3,1298018,1298167,DNA/hAT-Ac,rnd-1_family-8,
3,1305115,1305191,DNA/hAT-Ac,rnd-1_family-8,
3,1384080,1384350,DNA/hAT-Ac,rnd-1_family-8,
3,1465105,1465334,DNA/hAT-Ac,rnd-1_family-8,
3,1465748,1465855,DNA/hAT-Ac,rnd-1_family-8,
3,1495506,1495581,DNA/hAT-Ac,rnd-1_family-8,
3,1511229,1511310,DNA/hAT-Ac,rnd-1_family-8,
3,1522181,1522266,DNA/hAT-Ac,rnd-1_family-8,
3,1612394,1612488,DNA/hAT-Ac,rnd-1_family-8,
3,1623711,1623933,DNA/hAT-Ac,rnd-1_family-8,
3,1673817,1673902,DNA/hAT-Ac,rnd-1_family-8,
3,1701238,1701318,DNA/hAT-Ac,rnd-1_family-8,
3,1720072,1720153,DNA/hAT-Ac,rnd-1_family-8,
3,1794543,1794649,DNA/hAT-Ac,rnd-1_family-8,
3,1815398,1815488,DNA/hAT-Ac,rnd-1_family-8,
3,1835996,1836099,DNA/hAT-Ac,rnd-1_family-8,
3,1848341,1848614,DNA/hAT-Ac,rnd-1_family-8,
3,1993231,1993305,DNA/hAT-Ac,rnd-1_family-8,
3,2130273,2130352,DNA/hAT-Ac,rnd-1_family-8,
3,2165002,2165066,DNA/hAT-Ac,rnd-1_family-8,
3,2457017,2457173,DNA/hAT-Ac,rnd-1_family-8,
3,2509179,2509241,DNA/hAT-Ac,rnd-1_family-8,
3,2608400,2608544,DNA/hAT-Ac,rnd-1_family-8,
3,2646139,2647401,DNA/hAT-Ac,rnd-1_family-8,
3,2711428,2711522,DNA/hAT-Ac,rnd-1_family-8,
3,2749949,2750018,DNA/hAT-Ac,rnd-1_family-8,
3,2955693,2955743,DNA/hAT-Ac,rnd-1_family-8,
3,2998704,2998920,DNA/hAT-Ac,rnd-1_family-8,
3,3086011,3086096,DNA/hAT-Ac,rnd-1_family-8,
3,3094044,3094204,DNA/hAT-Ac,rnd-1_family-8,
3,3106911,3106986,DNA/hAT-Ac,rnd-1_family-8,
3,3155613,3155682,DNA/hAT-Ac,rnd-1_family-8,
3,3370599,3370660,DNA/hAT-Ac,rnd-1_family-8,
3,3403106,3403191,DNA/hAT-Ac,rnd-1_family-8,
3,3562278,3562328,DNA/hAT-Ac,rnd-1_family-8,
3,3649553,3649628,DNA/hAT-Ac,rnd-1_family-8,
3,3656623,3656766,DNA/hAT-Ac,rnd-1_family-8,
3,3789072,3789402,DNA/hAT-Ac,rnd-1_family-8,
3,3824849,3825078,DNA/hAT-Ac,rnd-1_family-8,
3,4059468,4059674,DNA/hAT-Ac,rnd-1_family-8,
3,4149997,4150066,DNA/hAT-Ac,rnd-1_family-8,
3,4190722,4190807,DNA/hAT-Ac,rnd-1_family-8,
3,4276989,4277144,DNA/hAT-Ac,rnd-1_family-8,
3,4384001,4384086,DNA/hAT-Ac,rnd-1_family-8,
3,4439451,4439511,DNA/hAT-Ac,rnd-1_family-8,
3,4515185,4515307,DNA/hAT-Ac,rnd-1_family-8,
3,4586524,4586624,DNA/hAT-Ac,rnd-1_family-8,
3,4683432,4683622,DNA/hAT-Ac,rnd-1_family-8,
3,4777972,4778206,DNA/hAT-Ac,rnd-1_family-8,
3,4857197,4857364,DNA/hAT-Ac,rnd-1_family-8,
3,4888308,4888429,DNA/hAT-Ac,rnd-1_family-8,
3,4920392,4920574,DNA/hAT-Ac,rnd-1_family-8,
3,4974674,4974774,DNA/hAT-Ac,rnd-1_family-8,
3,5006171,5006362,DNA/hAT-Ac,rnd-1_family-8,
3,5040763,5040849,DNA/hAT-Ac,rnd-1_family-8,
3,5089966,5090044,DNA/hAT-Ac,rnd-1_family-8,
3,5334059,5334181,DNA/hAT-Ac,rnd-1_family-8,
3,5426439,5426493,DNA/hAT-Ac,rnd-1_family-8,
3,5561116,5561297,DNA/hAT-Ac,rnd-1_family-8,
3,5633869,5633972,DNA/hAT-Ac,rnd-1_family-8,
3,5843091,5843144,DNA/hAT-Ac,rnd-1_family-8,
3,5854980,5855196,DNA/hAT-Ac,rnd-1_family-8,
3,5895037,5895145,DNA/hAT-Ac,rnd-1_family-8,
3,6156139,6157425,DNA/hAT-Ac,rnd-1_family-8,
3,6217526,6217601,DNA/hAT-Ac,rnd-1_family-8,
3,6260580,6260787,DNA/hAT-Ac,rnd-1_family-8,
3,6355915,6357199,DNA/hAT-Ac,rnd-1_family-8,
3,95874,95969,LINE/L1,rnd-1_family-12,
3,117032,117131,LINE/L1,rnd-1_family-12,
3,802218,802293,LINE/L1,rnd-1_family-12,
3,818046,818091,LINE/L1,rnd-1_family-12,
3,860857,860992,LINE/L1,rnd-1_family-12,
3,1107582,1107753,LINE/L1,rnd-1_family-12,
3,1155427,1155481,LINE/L1,rnd-1_family-12,
3,1380087,1380215,LINE/L1,rnd-1_family-12,
3,1477898,1477982,LINE/L1,rnd-1_family-12,
3,2071379,2071481,LINE/L1,rnd-1_family-12,
3,2771759,2771828,LINE/L1,rnd-1_family-12,
3,2833673,2833823,LINE/L1,rnd-1_family-12,
3,2866622,2866693,LINE/L1,rnd-1_family-12,
3,2975751,2975797,LINE/L1,rnd-1_family-12,
3,3055542,3055663,LINE/L1,rnd-1_family-12,
3,3134771,3134795,LINE/L1,rnd-1_family-12,
3,3377503,3377593,LINE/L1,rnd-1_family-12,
3,3647964,3648089,LINE/L1,rnd-1_family-12,
3,3715016,3715066,LINE/L1,rnd-1_family-12,
3,3974055,3974175,LINE/L1,rnd-1_family-12,
3,3974079,3974184,LINE/L1,rnd-1_family-12,
3,4162346,4162474,LINE/L1,rnd-1_family-12,
3,4299447,4299606,LINE/L1,rnd-1_family-12,
3,4299447,4299466,LINE/L1,rnd-1_family-12,
3,4299584,4299606,LINE/L1,rnd-1_family-12,
3,4725926,4726038,LINE/L1,rnd-1_family-12,
3,4758183,4758285,LINE/L1,rnd-1_family-12,
3,5031042,5031097,LINE/L1,rnd-1_family-12,
3,5151025,5151113,LINE/L1,rnd-1_family-12,
3,5366602,5366692,LINE/L1,rnd-1_family-12,
3,5410482,5410536,LINE/L1,rnd-1_family-12,
3,5612558,5612576,LINE/L1,rnd-1_family-12,
3,5722018,5722104,LINE/L1,rnd-1_family-12,
3,5856199,5856399,LINE/L1,rnd-1_family-12,
3,6086417,6086495,LINE/L1,rnd-1_family-12,
3,506500,508714,LINE/L1,rnd-1_family-15,
3,1568160,1568701,LINE/L1,rnd-1_family-15,
3,1568705,1568780,LINE/L1,rnd-1_family-15,
3,1660749,1666005,LINE/L1,rnd-1_family-15,
3,4014883,4018130,LINE/L1,rnd-1_family-15,
3,4269637,4270281,LINE/L1,rnd-1_family-15,
3,4395276,4400275,LINE/L1,rnd-1_family-15,
3,4395276,4395484,LINE/L1,rnd-1_family-15,
3,4395481,4400275,LINE/L1,rnd-1_family-15,
3,4529725,4532095,LINE/L1,rnd-1_family-15,
3,4529725,4529745,LINE/L1,rnd-1_family-15,
3,4531569,4532095,LINE/L1,rnd-1_family-15,
3,4567308,4567582,LINE/L1,rnd-1_family-15,
3,5898595,5899246,LINE/L1,rnd-1_family-15,
3,5898595,5899057,LINE/L1,rnd-1_family-15,
3,5899052,5899246,LINE/L1,rnd-1_family-15,
3,6078884,6080053,LINE/L1,rnd-1_family-15,
3,6078884,6078927,LINE/L1,rnd-1_family-15,
3,6078944,6079064,LINE/L1,rnd-1_family-15,
3,6079045,6080053,LINE/L1,rnd-1_family-15,
3,135581,135697,LINE/L1,rnd-1_family-5,
3,348045,348125,LINE/L1,rnd-1_family-5,
3,933944,934030,LINE/L1,rnd-1_family-5,
3,1836473,1836579,LINE/L1,rnd-1_family-5,
3,3310254,3310295,LINE/L1,rnd-1_family-5,
3,3491594,3491658,LINE/L1,rnd-1_family-5,
3,3762038,3762102,LINE/L1,rnd-1_family-5,
3,3861126,3861218,LINE/L1,rnd-1_family-5,
3,4376547,4376615,LINE/L1,rnd-1_family-5,
3,4393073,4393183,LINE/L1,rnd-1_family-5,
3,6171097,6171191,LINE/L1,rnd-1_family-5,
3,197178,197275,LINE/L1,rnd-3_family-16,
3,764355,764546,LINE/L1,rnd-3_family-16,
3,853226,853387,LINE/L1,rnd-3_family-16,
3,853226,853257,LINE/L1,rnd-3_family-16,
3,853347,853387,LINE/L1,rnd-3_family-16,
3,1131469,1131542,LINE/L1,rnd-3_family-16,
3,1423138,1423229,LINE/L1,rnd-3_family-16,
3,1484188,1484258,LINE/L1,rnd-3_family-16,
3,1498678,1499020,LINE/L1,rnd-3_family-16,
3,1554696,1554794,LINE/L1,rnd-3_family-16,
3,1840955,1841050,LINE/L1,rnd-3_family-16,
3,1889666,1889812,LINE/L1,rnd-3_family-16,
3,2245786,2245843,LINE/L1,rnd-3_family-16,
3,2306664,2306807,LINE/L1,rnd-3_family-16,
3,2335596,2335658,LINE/L1,rnd-3_family-16,
3,2439383,2439454,LINE/L1,rnd-3_family-16,
3,2503227,2503332,LINE/L1,rnd-3_family-16,
3,2537327,2537501,LINE/L1,rnd-3_family-16,
3,2538445,2538584,LINE/L1,rnd-3_family-16,
3,2644807,2644860,LINE/L1,rnd-3_family-16,
3,2766526,2766551,LINE/L1,rnd-3_family-16,
3,3132186,3132275,LINE/L1,rnd-3_family-16,
3,3162791,3162864,LINE/L1,rnd-3_family-16,
3,3247739,3247883,LINE/L1,rnd-3_family-16,
3,3503427,3503502,LINE/L1,rnd-3_family-16,
3,3972289,3972299,LINE/L1,rnd-3_family-16,
3,4089636,4089762,LINE/L1,rnd-3_family-16,
3,4156423,4156510,LINE/L1,rnd-3_family-16,
3,4235695,4235807,LINE/L1,rnd-3_family-16,
3,4413570,4413633,LINE/L1,rnd-3_family-16,
3,4473084,4473157,LINE/L1,rnd-3_family-16,
3,4529427,4529569,LINE/L1,rnd-3_family-16,
3,5026911,5027028,LINE/L1,rnd-3_family-16,
3,5122228,5122400,LINE/L1,rnd-3_family-16,
3,5191283,5191410,LINE/L1,rnd-3_family-16,
3,5938580,5938721,LINE/L1,rnd-3_family-16,
3,5940401,5940432,LINE/L1,rnd-3_family-16,
3,18784,18905,LINE/L1,rnd-3_family-2367,
3,20637,20770,LINE/L1,rnd-3_family-2367,
3,40508,40622,LINE/L1,rnd-3_family-2367,
3,137178,137259,LINE/L1,rnd-3_family-2367,
3,204280,204360,LINE/L1,rnd-3_family-2367,
3,332679,332849,LINE/L1,rnd-3_family-2367,
3,332679,332698,LINE/L1,rnd-3_family-2367,
3,332832,332849,LINE/L1,rnd-3_family-2367,
3,662413,662638,LINE/L1,rnd-3_family-2367,
3,833191,833289,LINE/L1,rnd-3_family-2367,
3,877280,877341,LINE/L1,rnd-3_family-2367,
3,945569,945695,LINE/L1,rnd-3_family-2367,
3,982551,982594,LINE/L1,rnd-3_family-2367,
3,1330506,1330715,LINE/L1,rnd-3_family-2367,
3,1364341,1364422,LINE/L1,rnd-3_family-2367,
3,1506592,1506803,LINE/L1,rnd-3_family-2367,
3,1615114,1615221,LINE/L1,rnd-3_family-2367,
3,1652863,1652968,LINE/L1,rnd-3_family-2367,
3,1770074,1770183,LINE/L1,rnd-3_family-2367,
3,1815014,1815085,LINE/L1,rnd-3_family-2367,
3,2020832,2020898,LINE/L1,rnd-3_family-2367,
3,2277184,2277231,LINE/L1,rnd-3_family-2367,
3,2357038,2357141,LINE/L1,rnd-3_family-2367,
3,2501911,2502004,LINE/L1,rnd-3_family-2367,
3,2959458,2959552,LINE/L1,rnd-3_family-2367,
3,3054653,3054715,LINE/L1,rnd-3_family-2367,
3,3131052,3131174,LINE/L1,rnd-3_family-2367,
3,3179867,3179935,LINE/L1,rnd-3_family-2367,
3,3241606,3241698,LINE/L1,rnd-3_family-2367,
3,3624808,3624901,LINE/L1,rnd-3_family-2367,
3,3717419,3717496,LINE/L1,rnd-3_family-2367,
3,3836226,3836324,LINE/L1,rnd-3_family-2367,
3,3951545,3951737,LINE/L1,rnd-3_family-2367,
3,3985941,3986037,LINE/L1,rnd-3_family-2367,
3,4110645,4110743,LINE/L1,rnd-3_family-2367,
3,4137541,4137577,LINE/L1,rnd-3_family-2367,
3,4550396,4550481,LINE/L1,rnd-3_family-2367,
3,4634723,4634847,LINE/L1,rnd-3_family-2367,
3,4634723,4634745,LINE/L1,rnd-3_family-2367,
3,4634832,4634847,LINE/L1,rnd-3_family-2367,
3,4752430,4752480,LINE/L1,rnd-3_family-2367,
3,5180767,5180920,LINE/L1,rnd-3_family-2367,
3,5214210,5214262,LINE/L1,rnd-3_family-2367,
3,5233618,5233718,LINE/L1,rnd-3_family-2367,
3,5283100,5283207,LINE/L1,rnd-3_family-2367,
3,5425713,5425805,LINE/L1,rnd-3_family-2367,
3,5517239,5517288,LINE/L1,rnd-3_family-2367,
3,5587731,5587810,LINE/L1,rnd-3_family-2367,
3,5700644,5700780,LINE/L1,rnd-3_family-2367,
3,5700674,5700795,LINE/L1,rnd-3_family-2367,
3,5731514,5731618,LINE/L1,rnd-3_family-2367,
3,5753016,5753115,LINE/L1,rnd-3_family-2367,
3,6017264,6017318,LINE/L1,rnd-3_family-2367,
3,6050086,6050175,LINE/L1,rnd-3_family-2367,
3,6121372,6121479,LINE/L1,rnd-3_family-2367,
3,6133679,6133805,LINE/L1,rnd-3_family-2367,
3,6202172,6202193,LINE/L1,rnd-3_family-2367,
3,6262840,6262902,LINE/L1,rnd-3_family-2367,
3,6293857,6293994,LINE/L1,rnd-3_family-2367,
3,6294181,6294215,LINE/L1,rnd-3_family-2367,
3,6298082,6298179,LINE/L1,rnd-3_family-2367,
3,549634,549978,LINE/L1-DRE,rnd-1_family-10,
3,1255523,1255590,LINE/L1-DRE,rnd-1_family-10,
3,1567634,1568147,LINE/L1-DRE,rnd-1_family-10,
3,1568861,1574040,LINE/L1-DRE,rnd-1_family-10,
3,1665985,1671244,LINE/L1-DRE,rnd-1_family-10,
3,2103026,2103317,LINE/L1-DRE,rnd-1_family-10,
3,2103026,2103091,LINE/L1-DRE,rnd-1_family-10,
3,2103172,2103317,LINE/L1-DRE,rnd-1_family-10,
3,2152816,2156556,LINE/L1-DRE,rnd-1_family-10,
3,2152816,2152911,LINE/L1-DRE,rnd-1_family-10,
3,2153763,2153939,LINE/L1-DRE,rnd-1_family-10,
3,2154238,2156556,LINE/L1-DRE,rnd-1_family-10,
3,2153968,2154245,LINE/L1-DRE,rnd-1_family-10,
3,2450419,2452830,LINE/L1-DRE,rnd-1_family-10,
3,2632685,2637941,LINE/L1-DRE,rnd-1_family-10,
3,2692793,2692952,LINE/L1-DRE,rnd-1_family-10,
3,2694448,2699298,LINE/L1-DRE,rnd-1_family-10,
3,2694448,2696179,LINE/L1-DRE,rnd-1_family-10,
3,2697723,2699298,LINE/L1-DRE,rnd-1_family-10,
3,2700150,2700389,LINE/L1-DRE,rnd-1_family-10,
3,2870393,2870662,LINE/L1-DRE,rnd-1_family-10,
3,2870785,2876029,LINE/L1-DRE,rnd-1_family-10,
3,3102506,3102654,LINE/L1-DRE,rnd-1_family-10,
3,3876427,3876457,LINE/L1-DRE,rnd-1_family-10,
3,4352922,4353096,LINE/L1-DRE,rnd-1_family-10,
3,4353141,4353401,LINE/L1-DRE,rnd-1_family-10,
3,4523967,4524849,LINE/L1-DRE,rnd-1_family-10,
3,4523967,4524522,LINE/L1-DRE,rnd-1_family-10,
3,4524521,4524849,LINE/L1-DRE,rnd-1_family-10,
3,4567579,4567801,LINE/L1-DRE,rnd-1_family-10,
3,4606470,4606511,LINE/L1-DRE,rnd-1_family-10,
3,4606526,4611778,LINE/L1-DRE,rnd-1_family-10,
3,5321842,5321944,LINE/L1-DRE,rnd-1_family-10,
3,5334849,5335052,LINE/L1-DRE,rnd-1_family-10,
3,5653109,5653435,LINE/L1-DRE,rnd-1_family-10,
3,5751805,5751948,LINE/L1-DRE,rnd-1_family-10,
3,5898789,5899110,LINE/L1-DRE,rnd-1_family-10,
3,5982111,5982185,LINE/L1-DRE,rnd-1_family-10,
3,546114,549016,LINE/L1-DRE,rnd-1_family-4,
3,1431307,1431608,LINE/L1-DRE,rnd-1_family-4,
3,1431617,1432287,LINE/L1-DRE,rnd-1_family-4,
3,1776367,1777255,LINE/L1-DRE,rnd-1_family-4,
3,1799473,1805361,LINE/L1-DRE,rnd-1_family-4,
3,1805456,1807949,LINE/L1-DRE,rnd-1_family-4,
3,2033962,2034071,LINE/L1-DRE,rnd-1_family-4,
3,2626011,2626484,LINE/L1-DRE,rnd-1_family-4,
3,2626011,2626386,LINE/L1-DRE,rnd-1_family-4,
3,2626385,2626484,LINE/L1-DRE,rnd-1_family-4,
3,2675657,2677751,LINE/L1-DRE,rnd-1_family-4,
3,2703678,2703760,LINE/L1-DRE,rnd-1_family-4,
3,2876242,2878530,LINE/L1-DRE,rnd-1_family-4,
3,3143420,3143449,LINE/L1-DRE,rnd-1_family-4,
3,3363966,3366108,LINE/L1-DRE,rnd-1_family-4,
3,4194380,4194480,LINE/L1-DRE,rnd-1_family-4,
3,4566083,4566534,LINE/L1-DRE,rnd-1_family-4,
3,4568062,4569467,LINE/L1-DRE,rnd-1_family-4,
3,4660273,4662103,LINE/L1-DRE,rnd-1_family-4,
3,5064894,5070695,LINE/L1-DRE,rnd-1_family-4,
3,5064894,5065034,LINE/L1-DRE,rnd-1_family-4,
3,5065044,5070695,LINE/L1-DRE,rnd-1_family-4,
3,5335256,5337572,LINE/L1-DRE,rnd-1_family-4,
3,5708537,5710188,LINE/L1-DRE,rnd-1_family-4,
3,5781736,5781785,LINE/L1-DRE,rnd-1_family-4,
3,5781777,5782446,LINE/L1-DRE,rnd-1_family-4,
3,5865667,5867956,LINE/L1-DRE,rnd-1_family-4,
3,5868886,5870082,LINE/L1-DRE,rnd-1_family-4,
3,5905180,5906854,LINE/L1-DRE,rnd-1_family-4,
3,5937380,5938434,LINE/L1-DRE,rnd-1_family-4,
3,5981631,5981661,LINE/L1-DRE,rnd-1_family-4,
3,6072672,6078732,LINE/L1-DRE,rnd-1_family-4,
3,2537482,2538397,LINE/L1-DRE,rnd-1_family-44,
3,2538565,2538770,LINE/L1-DRE,rnd-1_family-44,
3,4527037,4529434,LINE/L1-DRE,rnd-1_family-44,
3,5677616,5679810,LINE/L1-DRE,rnd-1_family-44,
3,5938702,5940233,LINE/L1-DRE,rnd-1_family-44,
3,1777683,1778198,LINE/L1-DRE,rnd-1_family-51,
3,3059856,3060612,LINE/L1-DRE,rnd-1_family-51,
3,4400487,4400828,LINE/L1-DRE,rnd-1_family-51,
3,4522586,4522794,LINE/L1-DRE,rnd-1_family-51,
3,5706648,5706731,LINE/L1-DRE,rnd-1_family-51,
3,5901956,5902817,LINE/L1-DRE,rnd-1_family-51,
3,5901956,5902095,LINE/L1-DRE,rnd-1_family-51,
3,5902063,5902817,LINE/L1-DRE,rnd-1_family-51,
3,5904554,5905072,LINE/L1-DRE,rnd-1_family-51,
3,2538411,2538439,LINE/L1-DRE,rnd-1_family-57,
3,2538812,2539724,LINE/L1-DRE,rnd-1_family-57,
3,2674737,2675444,LINE/L1-DRE,rnd-1_family-57,
3,4018160,4018190,LINE/L1-DRE,rnd-1_family-57,
3,4068121,4068898,LINE/L1-DRE,rnd-1_family-57,
3,4529556,4529598,LINE/L1-DRE,rnd-1_family-57,
3,4567861,4567893,LINE/L1-DRE,rnd-1_family-57,
3,5677477,5679319,LINE/L1-DRE,rnd-1_family-57,
3,5938436,5938524,LINE/L1-DRE,rnd-1_family-57,
3,5938540,5938568,LINE/L1-DRE,rnd-1_family-57,
3,5940261,5940413,LINE/L1-DRE,rnd-1_family-57,
3,4524953,4529144,LINE/L1-DRE,rnd-1_family-63,
3,5907057,5907338,LINE/L1-DRE,rnd-1_family-63,
3,1112394,1112502,LINE/L1-DRE,rnd-2_family-88,
3,2699352,2699545,LINE/L1-DRE,rnd-2_family-88,
3,2941075,2941153,LINE/L1-DRE,rnd-2_family-88,
3,3366488,3366840,LINE/L1-DRE,rnd-2_family-88,
3,4246958,4247084,LINE/L1-DRE,rnd-2_family-88,
3,4267009,4267052,LINE/L1-DRE,rnd-2_family-88,
3,4611983,4612050,LINE/L1-DRE,rnd-2_family-88,
3,2103492,2103594,SINE/ID,rnd-1_family-65,
3,2940624,2940726,SINE/ID,rnd-1_family-65,
3,3875947,3876034,SINE/ID,rnd-1_family-65,
3,3876671,3876757,SINE/ID,rnd-1_family-65,
3,4240782,4240866,SINE/ID,rnd-1_family-65,
3,4247151,4247231,SINE/ID,rnd-1_family-65,
3,4400347,4400448,SINE/ID,rnd-1_family-65,
3,4413331,4413422,SINE/ID,rnd-1_family-65,
3,4565964,4566055,SINE/ID,rnd-1_family-65,
3,5325911,5325996,SINE/ID,rnd-1_family-65,
3,5706509,5706603,SINE/ID,rnd-1_family-65,
3,5706946,5707031,SINE/ID,rnd-1_family-65,
3,3993877,3993971,SINE/ID,rnd-1_family-85,
3,4014768,4014858,SINE/ID,rnd-1_family-85,
3,4067949,4068039,SINE/ID,rnd-1_family-85,
3,4090199,4090304,SINE/ID,rnd-1_family-85,
3,4194514,4194623,SINE/ID,rnd-1_family-85,
3,4297266,4297373,SINE/ID,rnd-1_family-85,
3,5918522,5918606,SINE/ID,rnd-1_family-91,
3,5981768,5981853,SINE/ID,rnd-1_family-91,
3,6072141,6072231,SINE/tRNA,rnd-1_family-105,
3,4353439,4353516,SINE/tRNA,rnd-1_family-108,
3,1112764,1112858,SINE/tRNA,rnd-1_family-35,
3,1431178,1431268,SINE/tRNA,rnd-1_family-35,
3,3574240,3574325,SINE/tRNA,rnd-1_family-35,
3,4266671,4266772,SINE/tRNA,rnd-1_family-35,
3,4268086,4268186,SINE/tRNA,rnd-1_family-35,
3,4270308,4270404,SINE/tRNA,rnd-1_family-35,
3,5652898,5652999,SINE/tRNA,rnd-1_family-35,
3,3889316,3889327,SINE/tRNA,rnd-1_family-54,
3,4240762,4240892,SINE/tRNA,rnd-1_family-54,
3,4240762,4240781,SINE/tRNA,rnd-1_family-54,
3,4240867,4240892,SINE/tRNA,rnd-1_family-54,
3,5706482,5706508,SINE/tRNA,rnd-1_family-54,
3,5706918,5707047,SINE/tRNA,rnd-1_family-54,
3,5706918,5706945,SINE/tRNA,rnd-1_family-54,
3,5707032,5707047,SINE/tRNA,rnd-1_family-54,
3,1045199,1045321,SINE/tRNA,rnd-1_family-66,
3,2443889,2443995,SINE/tRNA,rnd-1_family-66,
3,3059742,3059802,SINE/tRNA,rnd-1_family-66,
3,3060605,3060726,SINE/tRNA,rnd-1_family-66,
4,7604,7751,DNA/PIF-Harbinger,rnd-1_family-11,
4,22495,22646,DNA/PIF-Harbinger,rnd-1_family-11,
4,62840,62915,DNA/PIF-Harbinger,rnd-1_family-11,
4,262144,262294,DNA/PIF-Harbinger,rnd-1_family-11,
4,269937,270049,DNA/PIF-Harbinger,rnd-1_family-11,
4,295580,295638,DNA/PIF-Harbinger,rnd-1_family-11,
4,357295,357434,DNA/PIF-Harbinger,rnd-1_family-11,
4,383053,383167,DNA/PIF-Harbinger,rnd-1_family-11,
4,427590,427801,DNA/PIF-Harbinger,rnd-1_family-11,
4,551033,551286,DNA/PIF-Harbinger,rnd-1_family-11,
4,594798,594926,DNA/PIF-Harbinger,rnd-1_family-11,
4,615725,615820,DNA/PIF-Harbinger,rnd-1_family-11,
4,673770,673842,DNA/PIF-Harbinger,rnd-1_family-11,
4,674268,674497,DNA/PIF-Harbinger,rnd-1_family-11,
4,808036,808154,DNA/PIF-Harbinger,rnd-1_family-11,
4,881303,881384,DNA/PIF-Harbinger,rnd-1_family-11,
4,893541,893636,DNA/PIF-Harbinger,rnd-1_family-11,
4,1014745,1014869,DNA/PIF-Harbinger,rnd-1_family-11,
4,1055349,1055523,DNA/PIF-Harbinger,rnd-1_family-11,
4,1066989,1067105,DNA/PIF-Harbinger,rnd-1_family-11,
4,1109962,1110076,DNA/PIF-Harbinger,rnd-1_family-11,
4,1156852,1156964,DNA/PIF-Harbinger,rnd-1_family-11,
4,1171043,1171177,DNA/PIF-Harbinger,rnd-1_family-11,
4,1188242,1188314,DNA/PIF-Harbinger,rnd-1_family-11,
4,1233584,1233665,DNA/PIF-Harbinger,rnd-1_family-11,
4,1446262,1446350,DNA/PIF-Harbinger,rnd-1_family-11,
4,1449950,1450147,DNA/PIF-Harbinger,rnd-1_family-11,
4,1478821,1478852,DNA/PIF-Harbinger,rnd-1_family-11,
4,1508457,1508536,DNA/PIF-Harbinger,rnd-1_family-11,
4,1618433,1618528,DNA/PIF-Harbinger,rnd-1_family-11,
4,1618544,1618666,DNA/PIF-Harbinger,rnd-1_family-11,
4,1619392,1619467,DNA/PIF-Harbinger,rnd-1_family-11,
4,1676875,1676944,DNA/PIF-Harbinger,rnd-1_family-11,
4,1718982,1719055,DNA/PIF-Harbinger,rnd-1_family-11,
4,1726764,1726904,DNA/PIF-Harbinger,rnd-1_family-11,
4,1854962,1855085,DNA/PIF-Harbinger,rnd-1_family-11,
4,1867842,1867972,DNA/PIF-Harbinger,rnd-1_family-11,
4,1904476,1904544,DNA/PIF-Harbinger,rnd-1_family-11,
4,2017915,2018012,DNA/PIF-Harbinger,rnd-1_family-11,
4,2043495,2043584,DNA/PIF-Harbinger,rnd-1_family-11,
4,2192206,2192278,DNA/PIF-Harbinger,rnd-1_family-11,
4,2253259,2253336,DNA/PIF-Harbinger,rnd-1_family-11,
4,2297502,2297625,DNA/PIF-Harbinger,rnd-1_family-11,
4,2298573,2298635,DNA/PIF-Harbinger,rnd-1_family-11,
4,2309415,2309537,DNA/PIF-Harbinger,rnd-1_family-11,
4,2313637,2313796,DNA/PIF-Harbinger,rnd-1_family-11,
4,2376480,2376590,DNA/PIF-Harbinger,rnd-1_family-11,
4,2376681,2376758,DNA/PIF-Harbinger,rnd-1_family-11,
4,2461238,2461316,DNA/PIF-Harbinger,rnd-1_family-11,
4,2568536,2568648,DNA/PIF-Harbinger,rnd-1_family-11,
4,2589434,2589585,DNA/PIF-Harbinger,rnd-1_family-11,
4,2661625,2661672,DNA/PIF-Harbinger,rnd-1_family-11,
